order_id,actual_delivery_time_mins,expected_delivery_time_mins,distance_km
ORD202501020591,41,43,2.5
ORD202501024641,36,39,1.4
ORD202501024889,25,36,5.6
ORD202501015448,42,42,1.7
ORD202501013130,27,33,5.0
ORD202501003268,34,45,7.5
ORD202501007282,32,43,3.7
ORD202501011154,40,33,2.5
ORD202501014606,25,39,1.6
ORD202501014179,44,35,5.3
ORD202501020973,37,38,7.5
ORD202501014495,25,37,5.5
ORD202501023554,49,41,2.5
ORD202501011286,25,39,6.4
ORD202501013864,30,32,4.3
ORD202501013214,46,36,5.6
ORD202501000217,43,33,7.6
ORD202501014661,44,43,5.7
ORD202501011650,38,41,5.8
ORD202501014709,43,43,6.8
ORD202501012322,49,38,5.1
ORD202501010585,33,37,7.5
ORD202501024962,39,40,4.4
ORD202501005294,27,40,3.9
ORD202501024646,47,32,7.1
ORD202501007650,42,30,5.5
ORD202501019387,39,44,1.1
ORD202501007891,45,33,3.2
ORD202501009811,31,37,3.7
ORD202501024322,47,35,6.2
ORD202501010678,43,33,1.2
ORD202501008306,54,36,6.4
ORD202501019001,45,33,7.6
ORD202501012406,55,31,4.2
ORD202501024831,33,44,4.7
ORD202501021400,43,40,4.8
ORD202501023661,35,35,3.5
ORD202501010694,31,30,5.5
ORD202501003861,42,37,4.7
ORD202501005956,34,45,5.3
ORD202501011980,39,38,3.2
ORD202501003588,37,34,2.1
ORD202501004364,29,34,6.8
ORD202501015910,42,44,3.5
ORD202501015981,43,30,4.2
ORD202501000887,36,43,6.1
ORD202501007113,36,31,6.7
ORD202501014441,37,44,6.4
ORD202501021353,47,42,3.5
ORD202501018145,26,37,1.6
ORD202501016347,36,34,4.8
ORD202501001843,43,34,6.1
ORD202501004719,50,33,5.0
ORD202501009799,49,45,2.0
ORD202501022321,27,32,2.1
ORD202501023352,46,41,4.1
ORD202501012590,27,39,4.0
ORD202501002938,39,43,3.5
ORD202501008296,44,44,6.2
ORD202501012528,41,42,7.0
ORD202501012402,51,45,4.3
ORD202501008061,49,44,7.6
ORD202501015482,37,42,8.0
ORD202501015836,38,37,5.5
ORD202501004343,40,34,4.0
ORD202501000864,49,35,6.5
ORD202501012291,42,41,1.6
ORD202501023881,32,31,3.1
ORD202501022457,51,33,6.9
ORD202501019383,35,44,3.9
ORD202501012360,25,35,7.7
ORD202501001757,54,32,7.8
ORD202501018299,38,43,6.2
ORD202501021538,44,33,7.0
ORD202501022998,49,43,1.8
ORD202501018918,37,45,4.6
ORD202501018613,36,35,7.3
ORD202501019704,35,32,4.3
ORD202501017935,42,32,5.9
ORD202501013326,45,39,1.6
ORD202501012911,44,40,7.7
ORD202501022090,36,40,3.2
ORD202501016225,27,43,5.9
ORD202501019495,50,39,6.7
ORD202501013785,33,32,2.3
ORD202501016157,55,35,3.2
ORD202501006455,47,36,2.2
ORD202501014095,40,37,3.5
ORD202501019043,38,35,7.1
ORD202501007175,43,42,1.0
ORD202501002128,41,39,1.8
ORD202501002566,32,35,6.8
ORD202501023477,47,32,4.3
ORD202501021085,45,36,1.6
ORD202501007393,37,44,5.6
ORD202501002391,32,32,5.8
ORD202501017573,26,43,5.9
ORD202501021050,41,31,1.6
ORD202501014170,36,30,4.8
ORD202501018902,25,38,5.7
ORD202501002005,48,31,2.0
ORD202501024958,34,37,2.7
ORD202501017951,28,45,2.0
ORD202501023878,51,31,5.5
ORD202501012553,42,41,1.6
ORD202501024081,55,40,2.1
ORD202501009012,37,30,5.7
ORD202501008703,35,37,7.5
ORD202501003301,44,41,6.6
ORD202501021239,39,30,7.2
ORD202501012108,51,41,3.0
ORD202501008391,39,42,7.7
ORD202501001710,40,33,1.6
ORD202501021073,54,43,1.7
ORD202501019248,47,36,4.7
ORD202501000610,34,40,3.1
ORD202501009577,43,41,5.3
ORD202501013166,47,35,3.3
ORD202501016530,29,35,1.4
ORD202501003139,29,38,6.1
ORD202501013056,25,38,6.4
ORD202501022492,40,33,6.0
ORD202501013597,39,36,4.0
ORD202501010950,25,33,1.5
ORD202501016179,38,33,3.3
ORD202501020083,55,44,3.7
ORD202501017378,36,31,3.1
ORD202501010459,53,45,1.3
ORD202501022275,44,36,7.4
ORD202501024153,40,34,5.3
ORD202501015305,46,41,6.1
ORD202501022370,33,42,4.4
ORD202501007621,29,42,1.7
ORD202501023222,42,35,6.0
ORD202501003936,35,36,3.5
ORD202501022644,39,34,1.2
ORD202501008978,31,41,5.7
ORD202501008731,37,38,6.4
ORD202501011202,42,36,1.6
ORD202501009230,30,37,2.7
ORD202501011127,30,31,7.3
ORD202501007591,35,43,2.0
ORD202501018365,50,34,2.1
ORD202501015394,42,33,7.8
ORD202501009548,43,33,2.5
ORD202501015914,25,37,4.9
ORD202501000819,55,44,2.4
ORD202501001287,41,42,3.6
ORD202501010943,44,35,4.9
ORD202501002735,47,32,8.0
ORD202501001499,26,43,2.0
ORD202501020822,41,35,6.2
ORD202501002323,50,30,7.6
ORD202501017687,37,44,3.7
ORD202501003858,29,30,5.8
ORD202501015654,25,43,6.4
ORD202501004655,38,37,2.1
ORD202501017732,36,44,2.3
ORD202501006321,49,35,6.8
ORD202501020529,38,37,3.1
ORD202501008436,44,39,7.8
ORD202501001795,44,37,5.0
ORD202501016869,47,37,4.1
ORD202501009168,30,39,4.0
ORD202501012473,32,45,3.2
ORD202501018638,45,31,3.1
ORD202501008081,32,31,2.4
ORD202501016307,52,43,4.9
ORD202501002133,46,31,7.7
ORD202501006980,41,44,7.2
ORD202501020379,50,41,5.5
ORD202501012968,38,34,6.4
ORD202501012864,33,36,1.6
ORD202501009648,44,35,7.3
ORD202501023921,27,33,5.9
ORD202501022031,34,32,2.6
ORD202501006426,37,40,2.9
ORD202501015123,28,45,3.1
ORD202501011314,34,30,7.2
ORD202501009947,46,40,4.2
ORD202501013452,38,33,1.4
ORD202501005107,36,42,2.7
ORD202501002263,33,42,4.5
ORD202501010576,30,32,4.0
ORD202501021425,34,36,5.7
ORD202501018782,30,33,7.8
ORD202501011870,45,38,1.5
ORD202501008514,27,34,3.9
ORD202501015900,38,41,3.1
ORD202501022383,42,34,7.5
ORD202501010899,28,39,7.4
ORD202501009046,29,36,3.8
ORD202501023286,48,40,1.9
ORD202501003210,25,30,4.3
ORD202501003881,49,44,6.2
ORD202501021872,38,30,3.8
ORD202501000665,34,41,2.5
ORD202501011525,39,42,3.1
ORD202501001909,25,35,1.2
ORD202501011101,47,41,5.3
ORD202501003023,36,32,2.3
ORD202501011513,28,33,8.0
ORD202501009211,38,41,3.4
ORD202501008311,34,43,6.2
ORD202501012764,43,32,7.4
ORD202501010257,42,45,2.1
ORD202501017328,52,33,3.4
ORD202501009757,31,44,6.3
ORD202501020878,49,31,4.4
ORD202501010194,50,42,6.6
ORD202501015342,37,32,5.5
ORD202501003580,50,33,1.7
ORD202501011208,41,33,5.6
ORD202501022883,38,34,6.5
ORD202501016070,42,38,4.5
ORD202501014649,37,42,5.4
ORD202501016432,40,31,6.3
ORD202501007245,34,34,3.7
ORD202501015630,55,38,3.9
ORD202501023065,25,36,3.3
ORD202501009632,33,40,2.7
ORD202501007611,44,36,5.8
ORD202501010463,46,42,2.1
ORD202501006928,49,40,5.8
ORD202501012579,49,36,1.1
ORD202501023685,25,44,5.6
ORD202501005508,43,31,1.9
ORD202501021691,48,33,6.3
ORD202501021664,33,38,6.1
ORD202501006345,41,34,4.1
ORD202501010441,42,39,2.6
ORD202501003767,48,32,3.9
ORD202501013431,47,31,2.5
ORD202501013909,40,41,7.8
ORD202501015699,28,32,7.3
ORD202501014364,44,38,5.8
ORD202501011541,36,32,1.4
ORD202501018715,45,41,6.2
ORD202501024661,40,45,6.6
ORD202501015265,39,33,7.2
ORD202501000869,38,38,7.1
ORD202501010609,34,39,2.9
ORD202501018781,50,45,7.1
ORD202501016544,44,44,3.6
ORD202501014107,38,34,3.4
ORD202501020952,27,40,5.7
ORD202501006655,25,35,5.6
ORD202501024179,46,42,6.7
ORD202501019739,55,43,2.1
ORD202501022653,31,44,2.5
ORD202501001865,54,35,5.7
ORD202501014093,49,40,1.5
ORD202501013681,41,33,2.7
ORD202501019669,40,31,1.6
ORD202501003765,34,31,7.2
ORD202501024973,39,34,1.5
ORD202501020332,41,39,2.9
ORD202501018010,43,45,2.3
ORD202501009918,27,33,5.2
ORD202501010823,47,42,7.0
ORD202501013413,34,34,7.9
ORD202501007689,37,40,3.7
ORD202501005477,31,37,2.4
ORD202501001947,35,33,6.1
ORD202501019260,34,39,1.9
ORD202501012982,45,37,5.8
ORD202501013152,41,43,2.6
ORD202501019521,38,43,5.5
ORD202501013845,35,36,2.4
ORD202501022656,27,45,6.2
ORD202501002752,35,38,3.2
ORD202501015811,30,43,6.1
ORD202501019044,36,38,1.5
ORD202501022795,55,38,6.0
ORD202501014373,41,42,7.2
ORD202501003110,30,33,4.4
ORD202501020105,41,37,2.7
ORD202501015302,25,41,2.4
ORD202501007589,55,44,6.7
ORD202501023695,36,38,3.3
ORD202501017819,48,30,4.6
ORD202501015418,38,40,6.3
ORD202501014907,25,43,7.1
ORD202501004042,45,42,3.0
ORD202501000707,31,32,5.4
ORD202501002561,41,32,5.3
ORD202501012682,35,40,4.3
ORD202501015892,44,44,4.0
ORD202501002053,48,34,4.5
ORD202501009660,28,33,6.5
ORD202501019716,55,36,6.8
ORD202501002201,49,31,2.2
ORD202501014217,32,30,4.6
ORD202501016918,35,32,4.1
ORD202501006783,40,31,6.8
ORD202501010697,39,42,2.5
ORD202501009038,38,34,6.6
ORD202501021365,28,40,7.5
ORD202501003842,47,36,7.0
ORD202501011877,29,37,5.6
ORD202501005288,33,31,4.3
ORD202501020433,40,32,6.9
ORD202501000478,51,36,7.3
ORD202501005862,44,32,2.3
ORD202501020717,45,41,4.4
ORD202501003981,33,35,1.2
ORD202501022650,42,44,2.1
ORD202501015280,36,31,4.9
ORD202501016343,33,42,5.3
ORD202501005499,35,33,1.9
ORD202501020213,35,31,1.4
ORD202501018633,48,34,7.6
ORD202501008542,53,35,1.3
ORD202501002527,55,38,2.6
ORD202501011209,40,32,5.0
ORD202501015119,30,39,5.0
ORD202501016281,34,39,1.3
ORD202501011721,31,40,3.5
ORD202501023620,38,42,4.6
ORD202501001096,30,37,8.0
ORD202501015036,32,45,4.7
ORD202501018497,55,33,5.9
ORD202501015507,37,42,2.2
ORD202501008290,36,33,4.3
ORD202501007232,29,30,2.4
ORD202501015353,53,42,6.3
ORD202501007737,42,31,3.2
ORD202501011885,29,39,5.8
ORD202501019971,31,45,6.2
ORD202501013013,51,38,3.9
ORD202501013205,40,31,5.6
ORD202501013415,25,31,6.3
ORD202501004251,45,38,5.3
ORD202501006215,49,44,3.4
ORD202501007194,27,45,4.1
ORD202501017355,42,45,1.3
ORD202501013002,26,36,7.1
ORD202501020642,39,33,3.2
ORD202501007252,37,40,7.6
ORD202501023492,25,36,3.1
ORD202501005760,37,41,8.0
ORD202501014419,38,30,2.2
ORD202501013026,36,31,2.9
ORD202501024626,39,45,7.6
ORD202501016198,37,33,4.9
ORD202501006058,36,35,4.1
ORD202501019706,25,34,7.5
ORD202501021555,43,42,5.1
ORD202501012107,40,45,6.8
ORD202501010813,47,38,7.9
ORD202501013900,25,35,2.8
ORD202501000302,42,45,7.8
ORD202501021560,41,35,4.7
ORD202501008147,36,34,5.9
ORD202501004032,47,42,1.8
ORD202501007236,43,45,4.5
ORD202501006319,25,35,7.0
ORD202501012853,46,40,4.2
ORD202501024749,45,35,5.1
ORD202501019708,32,33,4.8
ORD202501024710,46,33,5.8
ORD202501010248,52,34,5.5
ORD202501008237,38,37,7.9
ORD202501015179,45,45,5.8
ORD202501017796,31,45,3.6
ORD202501023243,43,34,6.8
ORD202501000032,40,31,2.9
ORD202501021378,41,38,6.5
ORD202501018128,51,36,5.6
ORD202501002558,32,36,4.6
ORD202501017744,40,36,6.7
ORD202501019860,47,35,7.9
ORD202501012342,29,38,1.1
ORD202501009409,25,43,3.2
ORD202501020663,31,31,6.5
ORD202501013576,36,42,5.4
ORD202501003525,34,45,5.0
ORD202501008409,41,35,7.7
ORD202501000884,45,44,4.6
ORD202501008144,43,34,4.5
ORD202501008143,38,44,3.1
ORD202501002966,48,39,7.7
ORD202501012237,28,31,6.4
ORD202501010663,45,32,4.9
ORD202501002363,51,40,4.7
ORD202501010165,48,37,4.0
ORD202501013300,41,40,4.5
ORD202501014275,38,44,6.7
ORD202501009587,37,39,7.9
ORD202501020043,41,44,7.7
ORD202501020041,35,44,4.5
ORD202501006449,35,33,6.4
ORD202501002239,31,33,5.9
ORD202501002048,25,39,3.1
ORD202501024888,54,38,6.9
ORD202501012854,51,34,2.6
ORD202501016664,45,41,2.2
ORD202501016133,51,33,1.7
ORD202501011088,40,37,8.0
ORD202501011025,25,41,6.5
ORD202501019140,31,38,6.4
ORD202501013229,41,40,5.3
ORD202501017677,44,38,2.8
ORD202501000658,48,42,4.8
ORD202501015474,30,43,3.2
ORD202501016781,25,37,3.5
ORD202501015986,35,32,5.8
ORD202501016748,27,30,5.2
ORD202501021015,36,32,7.1
ORD202501002572,31,36,6.4
ORD202501011138,48,39,2.1
ORD202501012359,44,44,1.1
ORD202501003975,44,38,7.5
ORD202501010145,30,30,5.7
ORD202501020647,41,38,5.2
ORD202501002967,36,30,5.1
ORD202501020090,33,33,5.3
ORD202501002303,44,44,5.3
ORD202501011628,25,42,2.2
ORD202501007539,49,31,1.2
ORD202501004570,35,45,1.5
ORD202501014615,48,39,3.6
ORD202501017590,28,38,4.2
ORD202501012105,31,32,1.5
ORD202501019737,25,41,7.6
ORD202501021601,49,41,4.3
ORD202501000689,30,41,2.8
ORD202501016672,35,38,3.1
ORD202501015857,46,32,1.4
ORD202501021928,45,41,2.0
ORD202501011961,36,36,1.7
ORD202501005553,33,33,6.5
ORD202501007786,29,38,5.9
ORD202501010136,52,41,6.2
ORD202501004464,30,40,2.6
ORD202501004199,34,36,3.6
ORD202501022816,29,39,1.3
ORD202501012380,40,39,1.3
ORD202501012725,25,31,1.8
ORD202501024051,36,41,6.0
ORD202501017555,33,37,4.2
ORD202501010877,32,31,1.2
ORD202501003639,55,34,2.5
ORD202501013405,40,31,4.7
ORD202501015364,25,32,4.3
ORD202501005811,34,34,6.8
ORD202501004515,31,41,7.4
ORD202501024489,47,38,3.7
ORD202501011790,37,42,7.6
ORD202501024149,35,45,1.7
ORD202501011742,34,35,3.2
ORD202501020114,37,44,1.3
ORD202501022690,34,34,1.6
ORD202501021939,43,32,3.1
ORD202501018229,39,38,5.8
ORD202501023347,36,34,3.9
ORD202501020019,38,41,3.8
ORD202501004967,37,36,5.9
ORD202501013630,53,36,5.3
ORD202501024530,29,30,7.4
ORD202501014669,25,35,3.4
ORD202501000611,41,40,7.6
ORD202501002617,43,37,5.2
ORD202501022579,41,33,1.6
ORD202501024522,40,42,5.9
ORD202501005675,37,42,5.5
ORD202501010908,37,33,5.6
ORD202501024136,41,39,2.6
ORD202501016404,33,42,7.5
ORD202501009347,29,35,6.6
ORD202501004583,44,31,2.9
ORD202501011461,41,42,6.8
ORD202501022665,40,45,3.0
ORD202501021770,43,39,3.1
ORD202501000358,39,42,4.5
ORD202501006335,35,42,2.3
ORD202501004725,36,45,6.9
ORD202501014514,34,45,7.0
ORD202501000078,42,45,6.2
ORD202501019482,28,38,6.5
ORD202501011616,39,31,3.8
ORD202501006094,31,45,2.8
ORD202501009842,45,31,7.9
ORD202501022722,29,43,2.9
ORD202501013245,45,32,2.6
ORD202501007793,39,45,6.8
ORD202501022092,41,41,6.4
ORD202501020221,39,45,7.8
ORD202501005699,44,30,3.8
ORD202501004359,43,31,5.0
ORD202501010522,33,41,3.3
ORD202501018182,41,38,5.1
ORD202501015415,29,44,1.4
ORD202501019447,28,38,5.4
ORD202501003676,25,32,3.5
ORD202501016118,41,34,4.7
ORD202501000355,50,35,6.6
ORD202501000197,36,38,7.4
ORD202501021714,36,41,4.7
ORD202501004661,40,34,6.1
ORD202501016029,36,39,6.4
ORD202501022651,47,33,1.8
ORD202501017210,42,38,1.8
ORD202501024108,47,40,7.9
ORD202501019081,55,36,6.2
ORD202501015072,33,35,3.5
ORD202501020021,32,40,3.8
ORD202501004013,45,35,2.5
ORD202501021500,40,34,8.0
ORD202501016509,31,33,5.1
ORD202501022994,30,41,2.1
ORD202501023188,49,30,4.4
ORD202501004055,42,45,6.5
ORD202501006103,44,33,6.7
ORD202501001657,25,44,3.1
ORD202501008700,35,44,3.8
ORD202501002183,28,36,1.5
ORD202501006433,53,41,1.2
ORD202501019114,43,38,4.3
ORD202501020183,37,32,5.8
ORD202501011976,47,42,4.5
ORD202501022729,39,32,6.4
ORD202501024781,38,31,5.9
ORD202501007005,37,44,7.4
ORD202501014039,25,45,5.0
ORD202501010572,37,31,2.6
ORD202501007115,35,43,7.4
ORD202501006245,29,30,3.9
ORD202501018043,40,44,5.1
ORD202501013456,25,36,2.0
ORD202501021267,43,35,6.2
ORD202501017478,43,35,1.1
ORD202501024728,41,33,7.7
ORD202501021541,48,33,1.5
ORD202501024921,39,35,4.4
ORD202501004021,36,44,7.0
ORD202501018599,43,44,1.5
ORD202501014068,41,35,2.5
ORD202501003516,41,41,3.7
ORD202501017407,46,43,6.6
ORD202501024670,46,31,5.4
ORD202501009476,46,42,6.8
ORD202501016449,25,31,5.4
ORD202501004747,52,44,1.6
ORD202501010514,26,37,4.1
ORD202501015933,34,42,7.6
ORD202501006842,37,32,3.7
ORD202501017808,35,30,6.9
ORD202501013689,31,42,6.7
ORD202501011362,33,39,4.5
ORD202501012636,43,42,3.0
ORD202501004707,43,34,1.5
ORD202501022889,41,40,5.7
ORD202501011332,43,37,6.2
ORD202501024253,40,43,1.5
ORD202501023855,40,36,2.4
ORD202501004714,46,43,6.6
ORD202501004086,44,44,4.4
ORD202501015443,33,41,6.9
ORD202501015489,40,38,2.5
ORD202501009002,41,35,6.5
ORD202501006513,55,38,7.8
ORD202501006578,43,39,3.8
ORD202501024427,48,39,6.1
ORD202501004677,55,45,2.7
ORD202501014076,36,34,7.6
ORD202501003472,33,37,6.4
ORD202501005828,37,45,7.4
ORD202501024526,46,44,6.9
ORD202501000357,42,38,2.5
ORD202501021310,39,34,6.0
ORD202501002553,37,39,5.9
ORD202501016793,43,45,7.4
ORD202501006047,34,31,6.9
ORD202501014064,32,34,4.4
ORD202501011575,47,30,3.3
ORD202501017187,41,30,3.9
ORD202501021662,39,31,5.4
ORD202501010882,33,31,5.7
ORD202501014150,31,40,3.3
ORD202501021803,44,34,3.4
ORD202501005318,42,44,2.1
ORD202501000629,45,31,3.3
ORD202501024251,34,39,7.0
ORD202501016597,32,37,4.0
ORD202501009504,50,32,4.6
ORD202501020908,44,34,4.0
ORD202501008957,49,37,7.9
ORD202501003891,26,44,2.2
ORD202501014536,34,31,4.7
ORD202501024027,33,35,3.3
ORD202501014641,31,35,3.6
ORD202501004173,30,41,1.4
ORD202501023578,42,36,3.8
ORD202501007011,43,43,4.1
ORD202501006250,44,34,5.7
ORD202501003803,37,39,6.5
ORD202501010536,55,30,4.9
ORD202501005673,25,39,7.8
ORD202501000879,31,40,3.4
ORD202501000765,40,44,5.4
ORD202501019726,39,41,5.8
ORD202501002220,55,43,5.8
ORD202501023490,44,35,4.3
ORD202501010203,32,37,7.7
ORD202501002450,32,34,3.6
ORD202501013365,41,38,7.0
ORD202501021676,25,34,7.5
ORD202501004617,40,41,7.5
ORD202501007850,38,34,1.7
ORD202501007367,35,33,7.2
ORD202501018050,38,35,7.2
ORD202501010147,44,30,4.8
ORD202501023989,48,36,5.8
ORD202501017849,36,34,7.4
ORD202501018575,43,38,4.8
ORD202501005293,36,35,3.7
ORD202501017350,46,30,2.6
ORD202501021624,50,38,7.2
ORD202501007516,54,45,2.7
ORD202501005799,40,37,1.5
ORD202501024723,40,38,2.8
ORD202501002772,34,30,7.8
ORD202501009734,28,38,4.7
ORD202501023961,33,39,3.0
ORD202501010467,40,40,4.1
ORD202501020687,31,39,7.6
ORD202501003320,41,43,1.7
ORD202501010438,44,31,3.4
ORD202501005050,55,38,3.6
ORD202501012134,43,42,1.8
ORD202501015878,31,40,1.8
ORD202501004293,52,44,3.1
ORD202501015395,32,35,4.2
ORD202501024377,39,41,1.6
ORD202501008944,39,31,1.5
ORD202501021172,37,31,7.3
ORD202501000597,49,33,1.7
ORD202501012604,28,32,7.7
ORD202501012628,47,41,2.9
ORD202501013910,35,39,5.9
ORD202501011434,27,34,6.1
ORD202501012080,39,39,7.5
ORD202501002480,49,30,6.7
ORD202501007908,39,45,7.6
ORD202501016046,45,45,7.2
ORD202501005670,48,33,6.8
ORD202501010117,30,37,2.6
ORD202501015344,41,42,3.3
ORD202501003457,48,38,7.5
ORD202501001634,25,40,6.8
ORD202501007542,33,44,7.4
ORD202501014837,38,36,6.3
ORD202501013149,43,36,7.9
ORD202501003415,44,32,5.4
ORD202501012936,38,34,2.8
ORD202501001640,36,43,4.0
ORD202501010468,43,37,1.2
ORD202501009628,45,45,5.3
ORD202501023773,47,31,3.5
ORD202501000565,25,34,4.1
ORD202501020456,29,34,7.8
ORD202501019725,35,31,6.0
ORD202501021066,25,33,5.0
ORD202501008812,40,43,4.9
ORD202501010793,48,39,3.5
ORD202501011021,43,34,5.1
ORD202501004427,42,32,1.9
ORD202501024188,55,33,1.2
ORD202501003549,47,43,5.0
ORD202501023760,43,40,4.5
ORD202501020398,49,31,2.2
ORD202501010604,36,38,5.9
ORD202501024815,49,41,5.0
ORD202501006897,55,30,4.4
ORD202501013878,33,31,6.5
ORD202501016773,37,31,2.1
ORD202501016556,36,31,4.5
ORD202501020264,25,38,1.2
ORD202501010639,36,43,7.3
ORD202501024213,36,42,6.2
ORD202501006805,55,36,5.9
ORD202501013344,50,30,7.6
ORD202501019603,42,38,7.5
ORD202501000991,42,39,5.6
ORD202501015528,50,43,6.3
ORD202501004678,43,31,2.3
ORD202501021456,42,44,6.3
ORD202501018966,43,42,6.0
ORD202501017095,55,34,5.9
ORD202501024524,43,35,1.3
ORD202501017954,50,38,6.3
ORD202501013824,40,41,5.8
ORD202501023232,25,34,2.7
ORD202501006966,25,30,7.7
ORD202501021471,51,32,5.5
ORD202501011033,47,39,6.3
ORD202501000654,32,32,6.1
ORD202501003859,42,31,1.9
ORD202501015746,39,33,4.9
ORD202501005171,40,31,4.0
ORD202501023935,55,30,4.8
ORD202501007305,48,34,5.1
ORD202501006596,46,30,5.5
ORD202501006925,38,43,7.1
ORD202501005757,25,39,4.4
ORD202501018821,46,38,5.2
ORD202501007033,32,30,2.3
ORD202501017911,34,45,2.7
ORD202501020331,52,34,8.0
ORD202501002461,45,36,1.3
ORD202501001999,44,38,3.3
ORD202501004217,41,41,5.7
ORD202501017413,30,42,2.4
ORD202501002060,41,33,1.6
ORD202501004787,42,33,5.5
ORD202501024715,52,43,3.1
ORD202501008783,52,35,7.0
ORD202501013717,37,44,5.2
ORD202501003167,43,45,3.4
ORD202501020870,51,44,1.8
ORD202501020261,48,37,6.2
ORD202501006166,32,45,7.4
ORD202501011338,46,38,3.6
ORD202501008504,38,42,5.6
ORD202501000100,39,31,7.5
ORD202501015939,37,43,5.9
ORD202501019219,25,31,4.1
ORD202501008651,34,31,4.5
ORD202501012567,40,31,6.0
ORD202501007487,37,34,2.0
ORD202501009760,46,42,6.4
ORD202501011219,35,44,3.6
ORD202501000513,45,39,5.3
ORD202501015964,27,33,7.3
ORD202501012143,45,45,6.7
ORD202501005234,39,36,2.9
ORD202501016996,25,36,2.3
ORD202501018261,26,37,4.0
ORD202501007174,42,32,5.5
ORD202501004401,30,35,1.6
ORD202501001878,36,37,7.9
ORD202501001296,34,37,7.5
ORD202501007890,44,36,1.9
ORD202501013165,47,35,1.3
ORD202501019850,42,40,6.7
ORD202501009944,33,34,1.4
ORD202501022926,26,42,1.5
ORD202501008258,37,31,5.1
ORD202501007068,25,34,2.0
ORD202501019052,32,38,5.6
ORD202501016740,52,40,4.7
ORD202501006882,28,32,3.9
ORD202501009254,48,33,2.5
ORD202501020975,34,36,1.4
ORD202501002193,34,39,7.1
ORD202501014010,25,41,5.7
ORD202501023328,25,37,4.3
ORD202501015929,52,35,6.2
ORD202501000097,36,38,5.4
ORD202501016320,49,42,3.3
ORD202501023854,55,32,6.3
ORD202501006999,39,44,5.5
ORD202501004494,54,45,1.1
ORD202501005130,48,45,1.4
ORD202501002250,31,31,6.0
ORD202501005408,38,43,7.1
ORD202501002457,32,36,5.7
ORD202501013193,26,39,7.4
ORD202501012766,32,31,6.6
ORD202501005141,47,32,5.5
ORD202501001269,38,36,1.7
ORD202501024707,44,44,1.9
ORD202501002120,32,44,1.9
ORD202501015055,46,40,3.3
ORD202501022419,55,33,5.2
ORD202501017285,36,33,4.2
ORD202501011307,46,30,6.9
ORD202501002712,35,37,5.4
ORD202501010868,36,43,6.2
ORD202501007636,33,39,2.4
ORD202501014754,36,45,3.6
ORD202501008988,47,42,7.8
ORD202501001087,35,40,7.0
ORD202501006192,25,43,2.5
ORD202501010824,29,31,6.5
ORD202501012177,38,35,3.7
ORD202501020649,30,43,7.1
ORD202501021038,33,44,7.9
ORD202501021579,36,38,1.9
ORD202501003356,45,36,2.1
ORD202501014570,40,39,1.5
ORD202501008564,36,34,4.1
ORD202501015815,42,44,4.4
ORD202501018005,32,30,6.1
ORD202501002929,40,44,4.7
ORD202501002678,41,38,2.3
ORD202501014493,46,39,1.3
ORD202501014546,54,38,2.7
ORD202501015885,32,30,1.2
ORD202501013771,39,32,4.2
ORD202501021403,39,42,4.3
ORD202501006475,40,42,4.9
ORD202501002280,46,38,3.9
ORD202501008002,39,38,2.9
ORD202501019034,46,35,2.2
ORD202501006000,46,37,7.5
ORD202501021057,33,32,5.3
ORD202501023058,55,38,1.6
ORD202501011804,39,38,5.4
ORD202501022508,35,42,7.4
ORD202501017509,49,45,4.5
ORD202501007193,41,45,6.4
ORD202501016253,48,30,4.9
ORD202501006028,49,43,7.2
ORD202501013828,47,30,5.9
ORD202501010064,42,31,2.9
ORD202501003002,47,41,2.3
ORD202501016784,35,35,6.3
ORD202501017525,53,36,7.1
ORD202501006272,46,37,3.9
ORD202501011684,40,40,2.6
ORD202501020012,40,40,4.2
ORD202501020381,51,38,6.1
ORD202501020325,26,35,7.7
ORD202501016335,38,38,5.6
ORD202501012970,38,42,4.0
ORD202501008601,25,43,4.2
ORD202501013842,45,35,3.2
ORD202501008656,39,31,7.8
ORD202501017829,48,39,6.0
ORD202501023496,35,37,7.0
ORD202501020055,44,33,3.5
ORD202501008849,41,37,4.3
ORD202501020218,38,40,3.2
ORD202501017995,48,44,3.5
ORD202501017036,27,41,6.1
ORD202501018560,44,44,7.4
ORD202501010236,43,44,6.9
ORD202501003559,43,45,5.3
ORD202501009730,46,43,2.8
ORD202501006889,39,40,7.3
ORD202501015486,37,37,1.9
ORD202501023348,55,30,1.6
ORD202501016674,43,42,3.3
ORD202501006907,26,33,2.0
ORD202501019925,36,34,4.1
ORD202501012930,25,44,4.0
ORD202501022506,36,34,3.3
ORD202501010335,25,42,3.2
ORD202501012372,51,34,7.7
ORD202501000004,51,33,1.4
ORD202501003971,40,44,5.6
ORD202501011347,50,44,4.6
ORD202501001449,49,35,4.4
ORD202501011052,32,33,6.3
ORD202501006896,43,32,1.4
ORD202501004730,25,36,4.0
